"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","AUS","Australia","2017","2017",58.3,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","AUS","Australia","2011","2011",70.3,"D","Difference in methodology"
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","AUS","Australia","2014","2014",70.8,"D","Difference in methodology"
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","AUS","Australia","2017","2017",72.4,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","AUS","Australia","2011","2011",63.4,"D","Difference in methodology"
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","AUS","Australia","2014","2014",63.4,"D","Difference in methodology"
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","AUS","Australia","2017","2017",65.2,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","BEL","Belgium","2014","2014",46.4,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","BEL","Belgium","2018","2018",51.7,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","BEL","Belgium","2014","2014",55.5,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","BEL","Belgium","2018","2018",59.3,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","BEL","Belgium","2014","2014",51,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","BEL","Belgium","2018","2018",55.4,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","CAN","Canada","2011","2011",53.8,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","CAN","Canada","2013","2013",54.3,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","CAN","Canada","2015","2015",60,"B","Break"
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","CAN","Canada","2017","2017",55.5,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","CAN","Canada","2019","2019",53.4,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","CAN","Canada","2011","2011",67.1,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","CAN","Canada","2013","2013",69.8,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","CAN","Canada","2015","2015",68.4,"B","Break"
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","CAN","Canada","2017","2017",65.3,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","CAN","Canada","2019","2019",66.3,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","CAN","Canada","2011","2011",60.4,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","CAN","Canada","2013","2013",62,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","CAN","Canada","2015","2015",64.2,"B","Break"
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","CAN","Canada","2017","2017",60.4,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","CAN","Canada","2019","2019",59.8,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","CZE","Czech Republic","2010","2010",49,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","CZE","Czech Republic","2010","2010",61,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","CZE","Czech Republic","2010","2010",55,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","FIN","Finland","2011","2011",59.8,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","FIN","Finland","2012","2012",50,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","FIN","Finland","2017","2017",63.2,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","FIN","Finland","2011","2011",70.2,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","FIN","Finland","2012","2012",66.2,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","FIN","Finland","2017","2017",71.9,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","FIN","Finland","2011","2011",65,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","FIN","Finland","2012","2012",58,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","FIN","Finland","2017","2017",67.6,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","FRA","France","2015","2015",44.2,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","FRA","France","2017","2017",41.1,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","FRA","France","2015","2015",53.9,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","FRA","France","2017","2017",50.3,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","FRA","France","2015","2015",49,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","FRA","France","2017","2017",46.4,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","DEU","Germany","2012","2012",52.9,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","DEU","Germany","2012","2012",67.1,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","DEU","Germany","2012","2012",60,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","HUN","Hungary","2014","2014",60,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","HUN","Hungary","2019","2019",60,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","HUN","Hungary","2014","2014",64.8,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","HUN","Hungary","2019","2019",76,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","HUN","Hungary","2014","2014",62.3,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","HUN","Hungary","2019","2019",67.6,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","IRL","Ireland","2015","2015",54,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","IRL","Ireland","2017","2017",54,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","IRL","Ireland","2019","2019",55,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","IRL","Ireland","2015","2015",68,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","IRL","Ireland","2017","2017",70,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","IRL","Ireland","2019","2019",66,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","IRL","Ireland","2015","2015",61,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","IRL","Ireland","2017","2017",62,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","IRL","Ireland","2019","2019",61,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2010","2010",21.1,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2011","2011",21.5,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2012","2012",19.4,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2013","2013",20.3,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2014","2014",21.3,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2015","2015",19.2,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2016","2016",20.6,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2017","2017",21.9,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2018","2018",21.9,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","JPN","Japan","2019","2019",22.3,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2010","2010",30.4,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2011","2011",30.3,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2012","2012",29.1,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2013","2013",28.6,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2014","2014",28.7,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2015","2015",29.5,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2016","2016",31.3,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2017","2017",30.7,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2018","2018",32.2,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","JPN","Japan","2019","2019",33,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2010","2010",25.3,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2011","2011",25.5,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2012","2012",23.7,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2013","2013",24.1,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2014","2014",24.7,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2015","2015",23.8,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2016","2016",25.4,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2017","2017",25.9,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2018","2018",26.7,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","JPN","Japan","2019","2019",27.2,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2010","2010",25.7,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2011","2011",27.6,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2012","2012",28.7,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2013","2013",26.4,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2014","2014",24.9,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2015","2015",28.4,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2016","2016",28.5,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2017","2017",27.7,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2018","2018",27.4,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2019","2019",26.8,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2020","2020",29.6,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","KOR","Korea","2021","2021",29,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2010","2010",34.8,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2011","2011",33.7,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2012","2012",34.8,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2013","2013",36.5,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2014","2014",36.7,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2015","2015",38.5,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2016","2016",40.5,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2017","2017",39.7,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2018","2018",41.1,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2019","2019",40.6,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2020","2020",46.1,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","KOR","Korea","2021","2021",44.3,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2010","2010",30.2,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2011","2011",30.7,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2012","2012",31.8,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2013","2013",31.5,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2014","2014",30.8,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2015","2015",33.4,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2016","2016",34.5,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2017","2017",33.7,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2018","2018",34.3,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2019","2019",33.7,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2020","2020",37.8,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","KOR","Korea","2021","2021",36.7,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","MEX","Mexico","2012","2012",73,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","MEX","Mexico","2016","2016",75.6,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","MEX","Mexico","2018","2018",76.8,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","MEX","Mexico","2020","2020",76,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","MEX","Mexico","2012","2012",69.4,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","MEX","Mexico","2016","2016",69.4,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","MEX","Mexico","2018","2018",73,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","MEX","Mexico","2020","2020",72.1,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","MEX","Mexico","2012","2012",71.3,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","MEX","Mexico","2016","2016",72.5,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","MEX","Mexico","2018","2018",75.2,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","MEX","Mexico","2020","2020",74.1,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","NZL","New Zealand","2012","2012",60.1,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","NZL","New Zealand","2013","2013",61.5,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","NZL","New Zealand","2014","2014",59.9,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","NZL","New Zealand","2015","2015",61.6,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","NZL","New Zealand","2016","2016",63.5,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","NZL","New Zealand","2017","2017",64,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","NZL","New Zealand","2018","2018",63.5,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","NZL","New Zealand","2019","2019",61.7,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","NZL","New Zealand","2020","2020",62.6,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","NZL","New Zealand","2021","2021",65.5,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","NZL","New Zealand","2012","2012",69.1,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","NZL","New Zealand","2013","2013",68.7,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","NZL","New Zealand","2014","2014",70.9,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","NZL","New Zealand","2015","2015",70.4,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","NZL","New Zealand","2016","2016",70.7,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","NZL","New Zealand","2017","2017",70,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","NZL","New Zealand","2018","2018",70.7,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","NZL","New Zealand","2019","2019",69.3,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","NZL","New Zealand","2020","2020",70.4,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","NZL","New Zealand","2021","2021",70.7,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","NZL","New Zealand","2012","2012",64.4,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","NZL","New Zealand","2013","2013",64.9,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","NZL","New Zealand","2014","2014",65.2,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","NZL","New Zealand","2015","2015",65.8,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","NZL","New Zealand","2016","2016",67,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","NZL","New Zealand","2017","2017",66.9,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","NZL","New Zealand","2018","2018",67.1,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","NZL","New Zealand","2019","2019",65.5,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","NZL","New Zealand","2020","2020",66.4,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","NZL","New Zealand","2021","2021",68.1,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","PRT","Portugal","2015","2015",65.2,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","PRT","Portugal","2015","2015",70.3,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","PRT","Portugal","2015","2015",67.6,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","TUR","Türkiye","2011","2011",58,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","TUR","Türkiye","2017","2017",66,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","TUR","Türkiye","2011","2011",52.7,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","TUR","Türkiye","2017","2017",62.8,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","TUR","Türkiye","2011","2011",55.4,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","TUR","Türkiye","2017","2017",64.4,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2010","2010",57.8,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2011","2011",58.4,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2012","2012",57.2,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2013","2013",57.2,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2014","2014",58.1,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2015","2015",58.1,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2016","2016",57.1,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2017","2017",61.5,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2018","2018",59.7,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","GBR","United Kingdom","2019","2019",60.4,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2010","2010",67.8,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2011","2011",65,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2012","2012",66.6,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2013","2013",67.1,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2014","2014",65.3,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2015","2015",67.8,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2016","2016",65.7,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2017","2017",67.2,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2018","2018",66.9,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","GBR","United Kingdom","2019","2019",68.2,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2010","2010",62.8,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2011","2011",61.7,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2012","2012",61.9,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2013","2013",62.1,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2014","2014",61.7,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2015","2015",62.9,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2016","2016",61.4,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2017","2017",64.3,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2018","2018",63.3,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","GBR","United Kingdom","2019","2019",64.2,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","USA","United States","2010","2010",63.6,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","USA","United States","2012","2012",66.1,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","USA","United States","2014","2014",66.7,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","USA","United States","2016","2016",67.9,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","USA","United States","2018","2018",69,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","USA","United States","2010","2010",74,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","USA","United States","2012","2012",71.3,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","USA","United States","2014","2014",73.7,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","USA","United States","2016","2016",74.1,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","USA","United States","2018","2018",77.3,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","USA","United States","2010","2010",68.8,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","USA","United States","2012","2012",68.6,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","USA","United States","2014","2014",70.1,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","USA","United States","2016","2016",71,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","USA","United States","2018","2018",73.1,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","CHL","Chile","2016","2016",74.9,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","CHL","Chile","2016","2016",73.6,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","CHL","Chile","2016","2016",74.2,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","EST","Estonia","2014","2014",44.9,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","EST","Estonia","2014","2014",58.1,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","EST","Estonia","2014","2014",51.3,,
"BODYVBMS","Overweight or obese population, measured","PERWOMTF","% of females","ISR","Israel","2015","2015",46.4,,
"BODYVBMS","Overweight or obese population, measured","PERMANTH","% of males","ISR","Israel","2015","2015",55.1,,
"BODYVBMS","Overweight or obese population, measured","TOTPOPTX","% of total population","ISR","Israel","2015","2015",50.9,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","COL","Colombia","2010","2010",20.1,,
"BODYOBMS","Obese population, measured","PERWOMTF","% of females","COL","Colombia","2015","2015",22.4,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","COL","Colombia","2010","2010",11.5,,
"BODYOBMS","Obese population, measured","PERMANTH","% of males","COL","Colombia","2015","2015",14.4,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","COL","Colombia","2010","2010",16.5,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","COL","Colombia","2015","2015",18.7,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","CRI","Costa Rica","2014","2014",24.4,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","LVA","Latvia","2010","2010",15.5,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","LVA","Latvia","2012","2012",17.5,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","LVA","Latvia","2014","2014",18.8,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","LVA","Latvia","2017","2017",21.6,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","LTU","Lithuania","2014","2014",16.6,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","LTU","Lithuania","2017","2017",17.4,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","LTU","Lithuania","2019","2019",18.3,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","LVA","Latvia","2010","2010",17.9,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","LVA","Latvia","2012","2012",18.6,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","LVA","Latvia","2014","2014",22.5,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","LVA","Latvia","2017","2017",24.1,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","LVA","Latvia","2010","2010",13,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","LVA","Latvia","2012","2012",16.4,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","LVA","Latvia","2014","2014",14.9,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","LVA","Latvia","2017","2017",18.4,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","LTU","Lithuania","2014","2014",19.2,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","LTU","Lithuania","2017","2017",18.9,,
